2024-05-19;17:10:52.894213;[86] PING;2024-05-19;17:10:53.003181;[196:86] PONG (1)
2024-05-19;17:10:55.634214;[87] PING;2024-05-19;17:10:56.046213;[201:87] PONG (1)
2024-05-19;17:10:56.076180;[88] PING;2024-05-19;17:10:57.012180;[202:88] PONG (1)
2024-05-19;17:10:56.639180;[89] PING;2024-05-19;17:10:57.636213;[204:89] PONG (1)
2024-05-19;17:10:57.668212;[90] PING;2024-05-19;17:10:58.932180;таймаут
2024-05-19;17:10:58.650215;[91] PING;2024-05-19;17:10:58.932180;[205:91] PONG (1)
2024-05-19;17:10:59.214215;[92] PING;2024-05-19;17:11:01.299180;таймаут
2024-05-19;17:11:00.686180;[93] PING;2024-05-19;17:11:01.299180;[209:93] PONG (1)
2024-05-19;17:11:01.378180;[94] PING;2024-05-19;17:11:01.665214;[210:94] PONG (1)
2024-05-19;17:11:03.166215;[95] PING;2024-05-19;17:11:04.034213;[212:95] PONG (1)
2024-05-19;17:11:04.430217;[96] PING;2024-05-19;17:11:05.118180;[213:96] PONG (1)
2024-05-19;17:11:06.362217;[97] PING;2024-05-19;17:11:06.698214;[216:97] PONG (1)
2024-05-19;17:11:07.538213;[98] PING;2024-05-19;17:11:07.882180;[218:98] PONG (1)
2024-05-19;17:11:09.028214;[99] PING;2024-05-19;17:11:09.410213;[220:99] PONG (1)
2024-05-19;17:11:11.382215;[100] PING;2024-05-19;17:11:12.118214;[224:100] PONG (1)
2024-05-19;17:11:13.475214;[101] PING;2024-05-19;17:11:14.470214;[227:101] PONG (1)
2024-05-19;17:11:15.498204;[102] PING;2024-05-19;17:11:16.344180;[232:102] PONG (1)
2024-05-19;17:11:17.188213;[103] PING;2024-05-19;17:11:18.010214;[234:103] PONG (1)
2024-05-19;17:11:18.325180;[104] PING;2024-05-19;17:11:18.934213;[235:104] PONG (1)
2024-05-19;17:11:19.392213;[105] PING;2024-05-19;17:11:22.462213;таймаут
2024-05-19;17:11:21.764180;[106] PING;2024-05-19;17:11:22.462213;[242:106] PONG (1)
2024-05-19;17:11:22.192180;[107] PING;2024-05-19;17:11:22.712180;[243:107] PONG (1)
2024-05-19;17:11:24.525215;[108] PING;2024-05-19;17:11:25.372214;[247:108] PONG (1)
2024-05-19;17:11:27.334180;[109] PING;2024-05-19;17:11:28.142180;[249:109] PONG (1)
2024-05-19;17:11:30.071182;[110] PING;2024-05-19;17:11:30.231180;[254:110] PONG (1)
2024-05-19;17:11:32.837181;[111] PING;2024-05-19;17:11:36.408182;таймаут
2024-05-19;17:11:35.615182;[112] PING;2024-05-19;17:11:36.408182;[259:112] PONG (1)
2024-05-19;17:11:38.343213;[113] PING;2024-05-19;17:11:39.352180;[261:113] PONG (1)
2024-05-19;17:11:39.557184;[114] PING;2024-05-19;17:11:40.727185;таймаут
2024-05-19;17:11:40.411217;[115] PING;2024-05-19;17:11:40.727185;[265:115] PONG (1)
2024-05-19;17:11:42.775214;[116] PING;2024-05-19;17:11:43.485214;[266:116] PONG (1)
2024-05-19;17:11:44.282216;[117] PING;2024-05-19;17:11:44.442180;[267:117] PONG (1)
2024-05-19;17:11:47.042214;[118] PING;2024-05-19;17:11:47.928214;[272:118] PONG (1)
2024-05-19;17:11:48.550180;[119] PING;2024-05-19;17:11:48.930180;[274:119] PONG (1)
2024-05-19;17:11:49.990216;[120] PING;2024-05-19;17:11:51.868215;таймаут
2024-05-19;17:11:51.743180;[121] PING;2024-05-19;17:11:51.868215;[279:121] PONG (1)
2024-05-19;17:11:54.149180;[122] PING;2024-05-19;17:11:55.110214;[281:122] PONG (1)
2024-05-19;17:11:54.494213;[123] PING;2024-05-19;17:11:55.854213;[285:123] PONG (1)
2024-05-19;17:11:57.334180;[124] PING;2024-05-19;17:11:57.618180;[287:124] PONG (1)
2024-05-19;17:11:57.929181;[125] PING;2024-05-19;17:11:58.878212;[289:125] PONG (1)
2024-05-19;17:12:00.892214;[126] PING;2024-05-19;17:12:01.442214;[293:126] PONG (1)
2024-05-19;17:12:03.086216;[127] PING;2024-05-19;17:12:03.291213;[295:127] PONG (1)
2024-05-19;17:12:04.657213;[128] PING;2024-05-19;17:12:05.554181;[300:128] PONG (1)
2024-05-19;17:12:06.392216;[129] PING;2024-05-19;17:12:07.258180;[301:129] PONG (1)
2024-05-19;17:12:08.508217;[130] PING;2024-05-19;17:12:10.578212;таймаут
2024-05-19;17:12:09.918214;[131] PING;2024-05-19;17:12:10.578212;[306:131] PONG (1)
2024-05-19;17:12:12.194213;[132] PING;2024-05-19;17:12:15.433180;таймаут
2024-05-19;17:12:14.427183;[133] PING;2024-05-19;17:12:15.433180;таймаут
2024-05-19;17:12:15.117212;[134] PING;2024-05-19;17:12:15.433180;[312:134] PONG (1)
2024-05-19;17:12:17.007288;[135] PING;2024-05-19;17:12:17.167262;[313:135] PONG (1)
2024-05-19;17:12:19.890288;[136] PING;2024-05-19;17:12:20.712289;таймаут
2024-05-19;17:12:20.443290;[137] PING;2024-05-19;17:12:20.712289;[319:137] PONG (1)
2024-05-19;17:12:21.911287;[138] PING;2024-05-19;17:12:22.195290;[320:138] PONG (1)
2024-05-19;17:12:24.063286;[139] PING;2024-05-19;17:12:24.643289;[323:139] PONG (1)
2024-05-19;17:12:25.531289;[140] PING;2024-05-19;17:12:25.675255;[327:140] PONG (1)
2024-05-19;17:12:28.521290;[141] PING;2024-05-19;17:12:28.649255;[330:141] PONG (1)
2024-05-19;17:12:29.457257;[142] PING;2024-05-19;17:12:30.183290;[332:142] PONG (1)
2024-05-19;17:12:30.373290;[143] PING;2024-05-19;17:12:30.991290;[335:143] PONG (1)
2024-05-19;17:12:32.752286;[144] PING;2024-05-19;17:12:32.926288;[337:144] PONG (1)
2024-05-19;17:12:34.442284;[145] PING;2024-05-19;17:12:39.081183;таймаут
2024-05-19;17:12:36.443728;[146] PING;2024-05-19;17:12:39.081183;таймаут
2024-05-19;17:12:38.597217;[147] PING;2024-05-19;17:12:39.081183;[343:147] PONG (1)
2024-05-19;17:12:41.501181;[148] PING;2024-05-19;17:12:42.353225;[349:148] PONG (1)
2024-05-19;17:12:42.731258;[149] PING;2024-05-19;17:12:43.142208;[351:149] PONG (1)
2024-05-19;17:12:45.569223;[150] PING;2024-05-19;17:12:45.759214;[355:150] PONG (1)
2024-05-19;17:12:48.502278;[151] PING;2024-05-19;17:12:49.326281;[358:151] PONG (1)
2024-05-19;17:12:50.570277;[152] PING;2024-05-19;17:12:51.120459;[362:152] PONG (1)
2024-05-19;17:12:52.527913;[153] PING;2024-05-19;17:12:53.475902;[363:153] PONG (1)
2024-05-19;17:12:55.189902;[154] PING;2024-05-19;17:12:56.025935;[369:154] PONG (1)
2024-05-19;17:12:57.785934;[155] PING;2024-05-19;17:12:58.682938;[371:155] PONG (1)
2024-05-19;17:12:59.027904;[156] PING;2024-05-19;17:12:59.605935;[372:156] PONG (1)
2024-05-19;17:13:00.133936;[157] PING;2024-05-19;17:13:00.509934;[376:157] PONG (1)
2024-05-19;17:13:02.939935;[158] PING;2024-05-19;17:13:03.618901;[378:158] PONG (1)
2024-05-19;17:13:03.272934;[159] PING;2024-05-19;17:13:04.569935;[380:159] PONG (1)
2024-05-19;17:13:06.272901;[160] PING;2024-05-19;17:13:09.345934;таймаут
2024-05-19;17:13:08.985935;[161] PING;2024-05-19;17:13:09.345934;[384:161] PONG (1)
2024-05-19;17:13:09.913901;[162] PING;2024-05-19;17:13:10.329935;[388:162] PONG (1)
2024-05-19;17:13:11.277937;[163] PING;2024-05-19;17:13:11.841939;[390:163] PONG (1)
2024-05-19;17:13:13.285901;[164] PING;2024-05-19;17:13:13.679935;[391:164] PONG (1)
2024-05-19;17:13:15.588903;[165] PING;2024-05-19;17:13:16.477902;[397:165] PONG (1)
2024-05-19;17:13:17.633936;[166] PING;2024-05-19;17:13:17.834901;[398:166] PONG (1)
2024-05-19;17:13:19.348906;[167] PING;2024-05-19;17:13:20.089939;[400:167] PONG (1)
2024-05-19;17:13:19.931936;[168] PING;2024-05-19;17:13:20.297936;[403:168] PONG (1)
2024-05-19;17:13:22.121938;[169] PING;2024-05-19;17:13:22.501902;[406:169] PONG (1)
2024-05-19;17:13:23.258905;[170] PING;2024-05-19;17:13:23.386903;[407:170] PONG (1)
2024-05-19;17:13:23.877902;[171] PING;2024-05-19;17:13:24.444935;[409:171] PONG (1)
2024-05-19;17:13:26.168936;[172] PING;2024-05-19;17:13:26.674935;[412:172] PONG (1)
2024-05-19;17:13:28.600940;[173] PING;2024-05-19;17:13:31.662936;таймаут
2024-05-19;17:13:30.829901;[174] PING;2024-05-19;17:13:31.662936;[418:174] PONG (1)
2024-05-19;17:13:31.285933;[175] PING;2024-05-19;17:13:32.567936;[420:175] PONG (1)
2024-05-19;17:13:33.119901;[176] PING;2024-05-19;17:13:33.386903;[422:176] PONG (1)
2024-05-19;17:13:33.986903;[177] PING;2024-05-19;17:13:34.336903;[423:177] PONG (1)
2024-05-19;17:13:36.356903;[178] PING;2024-05-19;17:13:36.848905;[427:178] PONG (1)
2024-05-19;17:13:37.432901;[179] PING;2024-05-19;17:13:38.202936;[430:179] PONG (1)
2024-05-19;17:13:39.384901;[180] PING;2024-05-19;17:13:40.290935;[435:180] PONG (1)
2024-05-19;17:13:39.923935;[181] PING;2024-05-19;17:13:41.031936;[436:181] PONG (1)
2024-05-19;17:13:41.632934;[182] PING;2024-05-19;17:13:42.184936;[437:182] PONG (1)
2024-05-19;17:13:43.540936;[183] PING;2024-05-19;17:13:44.518938;[440:183] PONG (1)
